"","Date","Returns"
"718",2022-11-07,0.0222422011451693
"719",2022-11-08,0.00292861358938179
"720",2022-11-09,-0.0171293632019367
"721",2022-11-10,0.0746063399577732
"722",2022-11-11,0.026821986820786
"723",2022-11-14,-0.00726299696042165
"724",2022-11-15,0.0276269425841891
"725",2022-11-16,0.00273124082906584
"726",2022-11-17,-0.00496226517340759
"727",2022-11-18,-0.00713193993320438
"728",2022-11-21,-0.0203488007818455
"729",2022-11-22,0.0155314777882589
"730",2022-11-23,0.0151927250781529
"731",2022-11-25,-0.0124225325443632
"732",2022-11-28,-0.013928504617148
"733",2022-11-29,-0.00845116979769855
"734",2022-11-30,0.0610682328202303
"735",2022-12-01,-0.00167708984731529
"736",2022-12-02,-0.00445299777816643
"737",2022-12-05,-0.00956658080832895
"738",2022-12-06,-0.025967634011673
"739",2022-12-07,-0.0224471239662209
"740",2022-12-08,-0.0126919164020336
"741",2022-12-09,-0.00941079845806048
"742",2022-12-12,0.00525102070279981
"743",2022-12-13,0.0241815379507804
"744",2022-12-14,-0.00564974223809855
"745",2022-12-15,-0.0440798477160804
"746",2022-12-16,-0.00373499656927656
"747",2022-12-19,-0.018999505623742
"748",2022-12-20,0.00536969330070303
"749",2022-12-21,0.00689354248727803
"750",2022-12-22,-0.0222965691677546
"751",2022-12-23,0.0174092724534969
"752",2022-12-27,-0.0211552536371551
"753",2022-12-28,-0.0168591782111198
"754",2022-12-29,0.0283925111526973
"755",2022-12-30,-0.00247629112277981
